time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
28.044,310,1404,765,346,-0.7615966796875,0.193359375,-0.26708984375
28.055,315,1627,779,347,-0.76611328125,0.169677734375,-0.2449951171875
28.061,315,1713,790,347,-0.779296875,0.1717529296875,-0.24169921875
28.096,313,1948,829,353,-0.8031005859375,0.18359375,-0.245849609375
28.097,313,2228,879,360,-0.828125,0.1884765625,-0.241943359375
28.097,298,2458,888,359,-0.833251953125,0.168701171875,-0.234375
28.104,316,3147,904,373,-0.81640625,0.1602783203125,-0.231689453125
28.113,316,3147,910,737,-0.7869873046875,0.2064208984375,-0.218994140625
28.122,316,3147,887,1123,-0.7020263671875,0.2469482421875,-0.1883544921875
28.134,317,3147,934,1862,-0.5595703125,0.2698974609375,-0.1605224609375
28.142,318,3147,944,2167,-0.440185546875,0.3033447265625,-0.1300048828125
28.158,321,3147,991,2559,-0.367919921875,0.3065185546875,-0.078857421875
28.165,326,3147,1348,3062,-0.3270263671875,0.35400390625,-0.0118408203125
28.172,328,3147,1474,3147,-0.2911376953125,0.446533203125,0.0032958984375
28.182,331,3147,1588,3147,-0.364013671875,0.51806640625,-0.098876953125
28.201,336,3147,1732,3147,-0.67822265625,0.6251220703125,-0.3079833984375
28.203,332,3147,1820,3147,-1.054931640625,0.7677001953125,-0.547607421875
28.212,346,3147,1882,3147,-1.3411865234375,0.866455078125,-0.7296142578125
28.219,346,3147,1952,3147,-1.560791015625,0.805908203125,-0.8026123046875
28.236,344,3147,1936,3147,-1.7142333984375,0.602783203125,-0.75927734375
28.242,344,3147,1877,3147,-1.8280029296875,0.4615478515625,-0.62841796875
28.250,346,3147,1869,3147,-1.8087158203125,0.3804931640625,-0.4439697265625
28.263,344,3147,1967,3147,-1.5601806640625,0.260986328125,-0.222900390625
28.290,344,3147,2007,3147,-1.3773193359375,0.251220703125,-0.080078125
28.290,344,3147,1973,3147,-1.44287109375,0.3992919921875,-0.1810302734375
28.294,338,3147,1840,3147,-1.494873046875,0.5693359375,-0.41162109375
28.310,330,3147,1750,3147,-1.4122314453125,0.630859375,-0.557861328125
28.310,332,3147,1611,3147,-1.269775390625,0.5531005859375,-0.5782470703125
28.323,331,3147,1276,3147,-1.1038818359375,0.4339599609375,-0.51123046875
28.332,323,3147,1170,3114,-0.9383544921875,0.34130859375,-0.395263671875
28.340,321,3147,1132,2673,-0.802490234375,0.271728515625,-0.2548828125
28.353,316,3147,1067,1390,-0.7294921875,0.203369140625,-0.1533203125
28.361,318,3147,1039,702,-0.7054443359375,0.1378173828125,-0.102294921875
28.369,316,3147,996,371,-0.6744384765625,0.093017578125,-0.044677734375
28.388,313,2538,958,354,-0.6251220703125,0.07421875,-0.038818359375
28.394,315,2078,902,352,-0.5946044921875,0.09814453125,-0.116943359375
28.400,315,1665,890,347,-0.58837890625,0.1669921875,-0.20166015625
28.421,313,1308,827,344,-0.6114501953125,0.2747802734375,-0.2127685546875
28.438,315,1129,767,347,-0.6505126953125,0.3699951171875,-0.184814453125
28.451,310,1050,749,334,-0.65478515625,0.380126953125,-0.1959228515625
28.471,313,891,666,334,-0.621337890625,0.3079833984375,-0.2213134765625
28.471,312,963,634,338,-0.575927734375,0.2320556640625,-0.228271484375
28.472,310,1064,651,338,-0.56494140625,0.2724609375,-0.21728515625
28.474,312,1202,646,337,-0.6024169921875,0.4228515625,-0.2060546875
28.483,311,1357,674,343,-0.6875,0.491455078125,-0.1981201171875
28.489,313,1569,713,342,-0.7718505859375,0.4168701171875,-0.2037353515625
28.508,314,1854,837,347,-0.8194580078125,0.330810546875,-0.2384033203125
28.512,313,2061,883,347,-0.853759765625,0.2674560546875,-0.2843017578125
28.520,313,2205,906,359,-0.853759765625,0.2674560546875,-0.2843017578125
28.533,314,2544,959,363,-0.84814453125,0.1298828125,-0.31298828125
28.542,315,2748,995,364,-0.8289794921875,0.12109375,-0.2850341796875
28.549,313,3147,1022,376,-0.8289794921875,0.12109375,-0.2850341796875
28.574,315,3147,1043,780,-0.749267578125,0.1798095703125,-0.23486328125
28.574,317,3147,1065,1109,-0.6832275390625,0.200927734375,-0.2027587890625
28.594,316,3147,1064,1521,-0.6832275390625,0.200927734375,-0.2027587890625
28.595,321,3147,1078,2240,-0.5479736328125,0.2032470703125,-0.1240234375
28.602,321,3147,1091,2529,-0.501953125,0.246826171875,-0.0819091796875
28.610,318,3147,1202,2904,-0.501953125,0.246826171875,-0.0819091796875
28.627,322,3147,1504,3147,-0.3546142578125,0.2645263671875,-0.001953125
28.632,330,3147,1627,3147,-0.42041015625,0.373291015625,-0.0361328125
28.640,333,3147,1708,3147,-0.42041015625,0.373291015625,-0.0361328125
28.653,336,3147,1850,3147,-0.84375,0.778076171875,-0.3668212890625
28.671,344,3147,1985,3147,-1.100830078125,0.92333984375,-0.525634765625
28.671,345,3147,2039,3147,-1.100830078125,0.92333984375,-0.525634765625
28.686,346,3147,2100,3147,-1.4617919921875,0.7191162109375,-0.64697265625
28.698,354,3147,2133,3147,-1.55419921875,0.5404052734375,-0.5567626953125
28.700,349,3147,2161,3147,-1.55419921875,0.5404052734375,-0.5567626953125
28.713,351,3147,2093,3147,-1.7930908203125,0.3375244140625,-0.374755859375
28.722,355,3147,2114,3147,-1.7086181640625,0.100830078125,-0.1658935546875
28.737,352,3147,2156,3147,-1.7086181640625,0.100830078125,-0.1658935546875
28.744,348,3147,2162,3147,-1.09228515625,0.3111572265625,-0.029296875
28.751,347,3147,2137,3147,-1.09228515625,0.3111572265625,-0.029296875
28.760,348,3147,2118,3147,-1.289794921875,0.841552734375,-0.391357421875
28.774,346,3147,1996,3147,-1.5264892578125,0.6390380859375,-0.5899658203125
28.782,344,3147,1867,3147,-1.5264892578125,0.6390380859375,-0.5899658203125
28.804,334,3147,1718,3147,-1.4541015625,0.3421630859375,-0.45556640625
28.804,330,3147,1544,3147,-1.072265625,0.48974609375,-0.393798828125
28.811,327,3147,1343,3126,-1.072265625,0.48974609375,-0.393798828125
28.819,323,3147,1213,2448,-0.879150390625,0.506591796875,-0.330322265625
28.842,321,3147,1097,1108,-0.7052001953125,0.1151123046875,-0.017822265625
28.842,317,3147,1014,636,-0.7052001953125,0.1151123046875,-0.017822265625
28.850,318,2978,1010,363,-0.7078857421875,-0.08349609375,0.0775146484375
28.864,315,1769,899,351,-0.673583984375,-0.0128173828125,-0.026611328125
28.874,315,1258,829,347,-0.673583984375,-0.0128173828125,-0.026611328125
28.880,316,905,749,334,-0.6153564453125,0.162353515625,-0.1724853515625
28.901,310,667,678,334,-0.57568359375,0.4207763671875,-0.2564697265625
28.902,292,673,685,334,-0.57568359375,0.4207763671875,-0.2564697265625
28.913,310,636,710,330,-0.5726318359375,0.3892822265625,-0.2691650390625
28.924,308,673,552,328,-0.45556640625,0.2470703125,-0.2459716796875
28.932,308,674,607,332,-0.45556640625,0.2470703125,-0.2459716796875
28.948,308,628,666,327,-0.463134765625,0.3223876953125,-0.1785888671875
28.953,308,540,687,323,-0.57666015625,0.4110107421875,-0.1875
28.962,309,683,705,330,-0.57666015625,0.4110107421875,-0.1875
28.978,308,917,757,337,-0.660888671875,0.2879638671875,-0.15380859375
28.983,313,1437,853,346,-0.6700439453125,0.1705322265625,-0.126708984375
29.000,313,1808,890,348,-0.6717529296875,0.102294921875,-0.136962890625
29.001,313,2207,913,354,-0.700927734375,0.069091796875,-0.1695556640625
29.023,311,3089,976,371,-0.75146484375,0.071533203125,-0.212890625
