time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
4.770,310,2133,959,338,-0.8214111328125,0.271728515625,-0.3277587890625
4.779,308,2156,998,338,-0.8243408203125,0.27734375,-0.323486328125
4.793,308,2296,1014,344,-0.7906494140625,0.279296875,-0.2950439453125
4.801,310,2478,1018,348,-0.7906494140625,0.279296875,-0.2950439453125
4.823,309,2643,1055,348,-0.7647705078125,0.2291259765625,-0.2550048828125
4.824,308,2988,1070,348,-0.759765625,0.13916015625,-0.24072265625
4.833,308,3147,1137,356,-0.759765625,0.13916015625,-0.24072265625
4.846,310,3147,1198,427,-0.7701416015625,0.1339111328125,-0.249755859375
4.853,312,3147,1267,740,-0.767822265625,0.1185302734375,-0.248291015625
4.861,315,3147,1355,947,-0.7598876953125,0.0958251953125,-0.233642578125
4.869,315,3147,1287,1160,-0.7403564453125,0.08642578125,-0.213623046875
4.883,310,3147,1253,1653,-0.6854248046875,0.082763671875,-0.1839599609375
4.891,313,3147,1195,2007,-0.5926513671875,0.067138671875,-0.149658203125
4.899,304,3147,1064,2372,-0.460205078125,0.0191650390625,-0.1163330078125
4.915,306,3147,929,2912,-0.2510986328125,-0.0582275390625,-0.0833740234375
4.948,306,3147,888,3147,0.032958984375,-0.1363525390625,-0.044189453125
4.949,306,3147,982,3147,0.2376708984375,-0.072509765625,0.056396484375
4.949,310,3147,1229,3147,0.090576171875,0.2315673828125,0.1348876953125
4.952,313,3147,1397,3147,-0.464111328125,0.5975341796875,0.0400390625
4.959,313,3147,1521,3147,-1.1492919921875,0.7003173828125,-0.2236328125
4.972,316,3147,1662,3147,-1.645751953125,0.565673828125,-0.619873046875
4.981,321,3147,1709,3147,-1.892822265625,0.564208984375,-1.000244140625
4.993,321,3147,1754,3147,-2.125244140625,0.621826171875,-1.1778564453125
5.003,318,3147,1781,3147,-2.5062255859375,0.3629150390625,-1.0556640625
5.019,318,3147,1783,3147,-2.7711181640625,-0.326904296875,-0.4339599609375
5.019,316,3147,1762,3147,-2.3350830078125,-0.941650390625,0.562744140625
5.051,318,3147,1682,3147,-1.29443359375,-0.6680908203125,0.9378662109375
5.052,317,3147,1719,3147,-0.5601806640625,0.1512451171875,0.2607421875
5.052,316,3147,1762,3147,-0.68505859375,0.7034912109375,-0.6856689453125
5.063,317,3147,1785,3147,-1.3409423828125,0.9017333984375,-1.20703125
5.071,313,3147,1792,3147,-1.8133544921875,0.7344970703125,-1.1595458984375
5.079,317,3147,1794,3147,-1.7822265625,0.3861083984375,-0.8148193359375
5.093,316,3147,1826,3147,-1.454833984375,0.18994140625,-0.4447021484375
5.107,318,3147,1835,3147,-1.1634521484375,0.1240234375,-0.1669921875
5.109,318,3147,1803,3147,-1.05419921875,0.1033935546875,-0.03564453125
5.123,318,3147,1762,3147,-1.0523681640625,0.147216796875,0.008544921875
5.131,318,3147,1739,3147,-1.031982421875,0.18115234375,0.0343017578125
5.152,317,3147,1715,3147,-0.9661865234375,0.09228515625,0.05126953125
5.153,316,3147,1572,2810,-0.8577880859375,-0.0916748046875,0.024169921875
5.161,316,3147,1523,2510,-0.7236328125,-0.2205810546875,-0.04638671875
5.169,316,3147,1470,2205,-0.6268310546875,-0.2115478515625,-0.0689697265625
5.183,315,3147,1355,1611,-0.6011962890625,-0.1287841796875,-0.013671875
5.208,316,3147,1302,1178,-0.593994140625,-0.047607421875,0.006103515625
5.227,315,3147,1217,853,-0.5506591796875,-0.005126953125,-0.112548828125
5.248,310,3147,1085,382,-0.5006103515625,0.0380859375,-0.314697265625
5.275,312,3131,1043,356,-0.4935302734375,0.1728515625,-0.475341796875
5.277,310,2925,1004,328,-0.542724609375,0.3475341796875,-0.5380859375
5.278,310,2683,996,347,-0.6185302734375,0.4290771484375,-0.5302734375
5.278,313,2530,1004,327,-0.6771240234375,0.3818359375,-0.4906005859375
5.278,313,2585,1065,346,-0.7122802734375,0.293701171875,-0.42578125
5.278,313,2772,1109,354,-0.73486328125,0.2491455078125,-0.3519287109375
5.281,310,2921,1148,360,-0.7593994140625,0.2462158203125,-0.299072265625
5.292,313,3035,1162,370,-0.7872314453125,0.2552490234375,-0.27099609375
5.303,316,3147,1236,375,-0.8101806640625,0.251708984375,-0.2535400390625
5.311,313,3147,1276,406,-0.8245849609375,0.2210693359375,-0.2342529296875
5.333,313,3147,1305,526,-0.8228759765625,0.1700439453125,-0.2120361328125
5.334,313,3147,1312,777,-0.8109130859375,0.1251220703125,-0.201171875
5.355,314,3147,1323,966,-0.8026123046875,0.0965576171875,-0.2099609375
5.356,312,3147,1357,1163,-0.7996826171875,0.0687255859375,-0.2325439453125
5.363,313,3147,1343,1467,-0.7943115234375,0.0458984375,-0.2578125
5.372,313,3147,1351,1655,-0.779296875,0.0364990234375,-0.2633056640625
5.380,315,3147,1348,1826,-0.752685546875,0.051025390625,-0.226806640625
5.394,313,3147,1204,2268,-0.724853515625,0.1058349609375,-0.1558837890625
5.402,310,3147,992,2532,-0.6575927734375,0.1612548828125,-0.093505859375
5.410,306,3147,793,2821,-0.4791259765625,0.1644287109375,-0.0731201171875
5.427,302,3147,809,3147,-0.2188720703125,0.13916015625,-0.0255126953125
5.432,304,3147,820,3147,0.0238037109375,0.157958984375,0.1231689453125
5.446,302,3147,933,3147,0.105712890625,0.2003173828125,0.2633056640625
5.470,306,3147,1243,3147,-0.111572265625,0.193603515625,0.198486328125
5.470,310,3147,1333,3147,-0.5955810546875,0.1666259765625,-0.1048583984375
5.471,310,3147,1452,3147,-1.172607421875,0.2200927734375,-0.5123291015625
5.484,316,3147,1610,3147,-1.6951904296875,0.4407958984375,-0.9337158203125
5.492,316,3147,1711,3147,-2.1318359375,0.738037109375,-1.2027587890625
5.500,317,3147,1742,3147,-2.4935302734375,0.708251953125,-1.15673828125
5.514,316,3147,1695,3147,-2.744384765625,0.192138671875,-0.7796630859375
5.523,316,3147,1704,3147,-2.5457763671875,-0.444580078125,-0.0382080078125
